"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/19/2011","AQS","340130003","1","3.6","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/20/2011","AQS","340130003","1","2","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/21/2011","AQS","340130003","1","12.4","ppb","17","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/22/2011","AQS","340130003","1","8.5","ppb","11","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/23/2011","AQS","340130003","1","2.9","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/24/2011","AQS","340130003","1","1.3","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/25/2011","AQS","340130003","1","0.8","ppb","0","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/26/2011","AQS","340130003","1","6.1","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/27/2011","AQS","340130003","1","4.6","ppb","6","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/28/2011","AQS","340130003","1","4.4","ppb","6","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/29/2011","AQS","340130003","1","2.8","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"09/30/2011","AQS","340130003","1","1.7","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/01/2011","AQS","340130003","1","0.3","ppb","0","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/02/2011","AQS","340130003","1","1.1","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/03/2011","AQS","340130003","1","3.8","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/04/2011","AQS","340130003","1","0.8","ppb","0","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/05/2011","AQS","340130003","1","0.4","ppb","0","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/06/2011","AQS","340130003","1","1.5","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/07/2011","AQS","340130003","1","4.3","ppb","6","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/08/2011","AQS","340130003","1","1.7","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/09/2011","AQS","340130003","1","1.9","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/10/2011","AQS","340130003","1","1.6","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/11/2011","AQS","340130003","1","6.8","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/12/2011","AQS","340130003","1","1.1","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/13/2011","AQS","340130003","1","1.2","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/14/2011","AQS","340130003","1","9.2","ppb","13","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/15/2011","AQS","340130003","1","1.1","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/16/2011","AQS","340130003","1","2.1","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/17/2011","AQS","340130003","1","1.3","ppb","1","Newark Firehouse","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/18/2011","AQS","340130003","1","12.3","ppb","17","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/19/2011","AQS","340130003","1","3.3","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/20/2011","AQS","340130003","1","1.1","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/21/2011","AQS","340130003","1","1.7","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/22/2011","AQS","340130003","1","1.9","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/23/2011","AQS","340130003","1","5.3","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/24/2011","AQS","340130003","1","3","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/25/2011","AQS","340130003","1","2.7","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/26/2011","AQS","340130003","1","7.1","ppb","10","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/27/2011","AQS","340130003","1","2.1","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/28/2011","AQS","340130003","1","3.8","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/29/2011","AQS","340130003","1","1.9","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/30/2011","AQS","340130003","1","2.9","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"10/31/2011","AQS","340130003","1","9.2","ppb","13","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/01/2011","AQS","340130003","1","5.3","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/02/2011","AQS","340130003","1","7.1","ppb","10","Newark Firehouse","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/03/2011","AQS","340130003","1","3.7","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/04/2011","AQS","340130003","1","2.4","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/05/2011","AQS","340130003","1","6","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/06/2011","AQS","340130003","1","5.1","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/07/2011","AQS","340130003","1","3.4","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/08/2011","AQS","340130003","1","15.2","ppb","21","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/09/2011","AQS","340130003","1","8","ppb","11","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/10/2011","AQS","340130003","1","3.3","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/11/2011","AQS","340130003","1","1.4","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/12/2011","AQS","340130003","1","3.5","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/13/2011","AQS","340130003","1","5.1","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/14/2011","AQS","340130003","1","9.3","ppb","13","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/15/2011","AQS","340130003","1","1.4","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/16/2011","AQS","340130003","1","11.4","ppb","16","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/17/2011","AQS","340130003","1","1.3","ppb","1","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/18/2011","AQS","340130003","1","2.7","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/19/2011","AQS","340130003","1","3.6","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/20/2011","AQS","340130003","1","2","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/21/2011","AQS","340130003","1","1","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/22/2011","AQS","340130003","1","1.9","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/23/2011","AQS","340130003","1","0.7","ppb","0","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/24/2011","AQS","340130003","1","2.8","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/25/2011","AQS","340130003","1","5","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/26/2011","AQS","340130003","1","5.5","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/27/2011","AQS","340130003","1","7.8","ppb","10","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/28/2011","AQS","340130003","1","8.7","ppb","11","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/29/2011","AQS","340130003","1","5.6","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"11/30/2011","AQS","340130003","1","2.3","ppb","3","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/01/2011","AQS","340130003","1","3.4","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/02/2011","AQS","340130003","1","12.8","ppb","17","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/03/2011","AQS","340130003","1","6.2","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/04/2011","AQS","340130003","1","5.8","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/05/2011","AQS","340130003","1","10.4","ppb","14","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/06/2011","AQS","340130003","1","2.9","ppb","3","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/07/2011","AQS","340130003","1","0.4","ppb","0","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/08/2011","AQS","340130003","1","2.5","ppb","3","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/09/2011","AQS","340130003","1","4.7","ppb","6","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/10/2011","AQS","340130003","1","5.4","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/11/2011","AQS","340130003","1","4.5","ppb","6","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/12/2011","AQS","340130003","1","6.7","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/13/2011","AQS","340130003","1","8.2","ppb","11","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/14/2011","AQS","340130003","1","6.9","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/15/2011","AQS","340130003","1","1.5","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/16/2011","AQS","340130003","1","1.3","ppb","1","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/17/2011","AQS","340130003","1","3.6","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/18/2011","AQS","340130003","1","5.7","ppb","7","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/19/2011","AQS","340130003","1","4.4","ppb","6","Newark Firehouse","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/20/2011","AQS","340130003","1","6.4","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/21/2011","AQS","340130003","1","4.5","ppb","6","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/22/2011","AQS","340130003","1","9.3","ppb","13","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/23/2011","AQS","340130003","1","1.7","ppb","1","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/24/2011","AQS","340130003","1","3.3","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/25/2011","AQS","340130003","1","7.2","ppb","10","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/26/2011","AQS","340130003","1","3.5","ppb","4","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/27/2011","AQS","340130003","1","8.7","ppb","11","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/28/2011","AQS","340130003","1","3.3","ppb","4","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/29/2011","AQS","340130003","1","4","ppb","6","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/30/2011","AQS","340130003","1","14.7","ppb","20","Newark Firehouse","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"12/31/2011","AQS","340130003","1","6.1","ppb","9","Newark Firehouse","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.720989","-74.192892"
"01/01/2011","AQS","340170006","1","20","ppb","29","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/02/2011","AQS","340170006","1","17","ppb","24","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/03/2011","AQS","340170006","1","37","ppb","52","Bayonne","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/04/2011","AQS","340170006","1","26","ppb","37","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/05/2011","AQS","340170006","1","32","ppb","46","Bayonne","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/06/2011","AQS","340170006","1","6","ppb","9","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/07/2011","AQS","340170006","1","9","ppb","13","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/08/2011","AQS","340170006","1","15","ppb","21","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/09/2011","AQS","340170006","1","11","ppb","16","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/10/2011","AQS","340170006","1","13","ppb","19","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/11/2011","AQS","340170006","1","9","ppb","13","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/12/2011","AQS","340170006","1","7","ppb","10","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/13/2011","AQS","340170006","1","9","ppb","13","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/14/2011","AQS","340170006","1","14","ppb","20","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/15/2011","AQS","340170006","1","10","ppb","14","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/16/2011","AQS","340170006","1","7","ppb","10","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/17/2011","AQS","340170006","1","15","ppb","21","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/18/2011","AQS","340170006","1","9","ppb","13","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/19/2011","AQS","340170006","1","12","ppb","17","Bayonne","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/20/2011","AQS","340170006","1","6","ppb","9","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/21/2011","AQS","340170006","1","10","ppb","14","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/22/2011","AQS","340170006","1","7","ppb","10","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"01/23/2011","AQS","340170006","1","17","ppb","24","Bayonne","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
