"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/01/2008","AQS","340030006","1","38","ppb","36","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/02/2008","AQS","340030006","1","29","ppb","27","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/03/2008","AQS","340030006","1","37","ppb","35","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/04/2008","AQS","340030006","1","36","ppb","34","Leonia","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/05/2008","AQS","340030006","1","41","ppb","39","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/06/2008","AQS","340030006","1","39","ppb","37","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/07/2008","AQS","340030006","1","31","ppb","29","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/08/2008","AQS","340030006","1","40","ppb","38","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/09/2008","AQS","340030006","1","46","ppb","43","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/10/2008","AQS","340030006","1","27","ppb","25","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/11/2008","AQS","340030006","1","20","ppb","19","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/12/2008","AQS","340030006","1","21","ppb","20","Leonia","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/13/2008","AQS","340030006","1","35","ppb","33","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/14/2008","AQS","340030006","1","39","ppb","37","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/15/2008","AQS","340030006","1","32","ppb","30","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/16/2008","AQS","340030006","1","25","ppb","24","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/17/2008","AQS","340030006","1","29","ppb","27","Leonia","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/18/2008","AQS","340030006","1","47","ppb","44","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/19/2008","AQS","340030006","1","37","ppb","35","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/20/2008","AQS","340030006","1","18","ppb","17","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/21/2008","AQS","340030006","1","27","ppb","25","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/22/2008","AQS","340030006","1","26","ppb","25","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/30/2008","AQS","340030006","1","32","ppb","30","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"12/31/2008","AQS","340030006","1","33","ppb","31","Leonia","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.870436","-73.991994"
"01/01/2008","AQS","340070003","2","30","ppb","28","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/02/2008","AQS","340070003","2","18","ppb","17","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/03/2008","AQS","340070003","2","41","ppb","39","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/04/2008","AQS","340070003","2","40","ppb","38","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/05/2008","AQS","340070003","2","33","ppb","31","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/06/2008","AQS","340070003","2","36","ppb","34","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/07/2008","AQS","340070003","2","46","ppb","43","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/08/2008","AQS","340070003","2","47","ppb","44","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/09/2008","AQS","340070003","2","37","ppb","35","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/10/2008","AQS","340070003","2","43","ppb","41","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/11/2008","AQS","340070003","2","42","ppb","40","CAMDEN LAB","23","96.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/12/2008","AQS","340070003","2","32","ppb","30","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/13/2008","AQS","340070003","2","31","ppb","29","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/14/2008","AQS","340070003","2","36","ppb","34","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/15/2008","AQS","340070003","2","28","ppb","26","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/16/2008","AQS","340070003","2","41","ppb","39","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/17/2008","AQS","340070003","2","41","ppb","39","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/18/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/19/2008","AQS","340070003","2","32","ppb","30","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/20/2008","AQS","340070003","2","19","ppb","18","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/21/2008","AQS","340070003","2","34","ppb","32","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/22/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/23/2008","AQS","340070003","2","39","ppb","37","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/24/2008","AQS","340070003","2","49","ppb","46","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/25/2008","AQS","340070003","2","34","ppb","32","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/26/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/27/2008","AQS","340070003","2","41","ppb","39","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/28/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/29/2008","AQS","340070003","2","40","ppb","38","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/30/2008","AQS","340070003","2","32","ppb","30","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/31/2008","AQS","340070003","2","37","ppb","35","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/01/2008","AQS","340070003","2","36","ppb","34","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/02/2008","AQS","340070003","2","30","ppb","28","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/03/2008","AQS","340070003","2","41","ppb","39","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/04/2008","AQS","340070003","2","37","ppb","35","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/05/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/06/2008","AQS","340070003","2","29","ppb","27","CAMDEN LAB","23","96.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/07/2008","AQS","340070003","2","25","ppb","24","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/08/2008","AQS","340070003","2","36","ppb","34","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/09/2008","AQS","340070003","2","37","ppb","35","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/10/2008","AQS","340070003","2","32","ppb","30","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/11/2008","AQS","340070003","2","26","ppb","25","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/12/2008","AQS","340070003","2","31","ppb","29","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/13/2008","AQS","340070003","2","47","ppb","44","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/14/2008","AQS","340070003","2","46","ppb","43","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/15/2008","AQS","340070003","2","43","ppb","41","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/16/2008","AQS","340070003","2","45","ppb","42","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/17/2008","AQS","340070003","2","34","ppb","32","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/18/2008","AQS","340070003","2","26","ppb","25","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/19/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/20/2008","AQS","340070003","2","37","ppb","35","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/21/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/22/2008","AQS","340070003","2","44","ppb","42","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/23/2008","AQS","340070003","2","39","ppb","37","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/24/2008","AQS","340070003","2","57","ppb","54","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/25/2008","AQS","340070003","2","60","ppb","57","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/26/2008","AQS","340070003","2","50","ppb","47","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/27/2008","AQS","340070003","2","24","ppb","23","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/28/2008","AQS","340070003","2","19","ppb","18","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/29/2008","AQS","340070003","2","35","ppb","33","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/01/2008","AQS","340070003","2","25","ppb","24","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/02/2008","AQS","340070003","2","49","ppb","46","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/03/2008","AQS","340070003","2","48","ppb","45","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/04/2008","AQS","340070003","2","13","ppb","12","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/05/2008","AQS","340070003","2","24","ppb","23","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/06/2008","AQS","340070003","2","52","ppb","49","CAMDEN LAB","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/07/2008","AQS","340070003","2","42","ppb","40","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/08/2008","AQS","340070003","2","38","ppb","36","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/09/2008","AQS","340070003","2","20","ppb","19","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/10/2008","AQS","340070003","2","44","ppb","42","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/11/2008","AQS","340070003","2","51","ppb","48","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/12/2008","AQS","340070003","2","43","ppb","41","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/13/2008","AQS","340070003","2","50","ppb","47","CAMDEN LAB","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/14/2008","AQS","340070003","2","48","ppb","45","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/15/2008","AQS","340070003","2","19","ppb","18","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/16/2008","AQS","340070003","2","14","ppb","13","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/17/2008","AQS","340070003","2","38","ppb","36","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/18/2008","AQS","340070003","2","46","ppb","43","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/19/2008","AQS","340070003","2","46","ppb","43","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/20/2008","AQS","340070003","2","20","ppb","19","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/21/2008","AQS","340070003","2","24","ppb","23","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/22/2008","AQS","340070003","2","15","ppb","14","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/23/2008","AQS","340070003","2","49","ppb","46","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/24/2008","AQS","340070003","2","47","ppb","44","CAMDEN LAB","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/25/2008","AQS","340070003","2","30","ppb","28","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/26/2008","AQS","340070003","2","54","ppb","51","CAMDEN LAB","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/27/2008","AQS","340070003","2","49","ppb","46","CAMDEN LAB","22","92.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/28/2008","AQS","340070003","2","43","ppb","41","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/29/2008","AQS","340070003","2","16","ppb","15","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/30/2008","AQS","340070003","2","14","ppb","13","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"03/31/2008","AQS","340070003","2","31","ppb","29","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"04/01/2008","AQS","340070003","2","21","ppb","20","CAMDEN LAB","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
