"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/10/2010","AQS","340171003","2","33","ug/m3 SC","31","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"12/16/2010","AQS","340171003","2","27","ug/m3 SC","25","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"01/02/2010","AQS","340171003","3","2","ug/m3 SC","2","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"01/14/2010","AQS","340171003","3","44","ug/m3 SC","41","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"02/07/2010","AQS","340171003","3","14","ug/m3 SC","13","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"02/13/2010","AQS","340171003","3","11","ug/m3 SC","10","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"02/19/2010","AQS","340171003","3","9","ug/m3 SC","8","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"02/25/2010","AQS","340171003","3","12","ug/m3 SC","11","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"03/03/2010","AQS","340171003","3","8","ug/m3 SC","7","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"03/09/2010","AQS","340171003","3","26","ug/m3 SC","24","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"03/15/2010","AQS","340171003","3","10","ug/m3 SC","9","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"03/21/2010","AQS","340171003","3","41","ug/m3 SC","38","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"03/27/2010","AQS","340171003","3","16","ug/m3 SC","15","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/02/2010","AQS","340171003","3","18","ug/m3 SC","17","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/08/2010","AQS","340171003","3","83","ug/m3 SC","65","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/14/2010","AQS","340171003","3","35","ug/m3 SC","32","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/20/2010","AQS","340171003","3","27","ug/m3 SC","25","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"04/26/2010","AQS","340171003","3","12","ug/m3 SC","11","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"05/02/2010","AQS","340171003","3","44","ug/m3 SC","41","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"05/08/2010","AQS","340171003","3","65","ug/m3 SC","56","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"05/26/2010","AQS","340171003","3","36","ug/m3 SC","33","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"06/01/2010","AQS","340171003","3","32","ug/m3 SC","30","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"06/07/2010","AQS","340171003","3","26","ug/m3 SC","24","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"06/13/2010","AQS","340171003","3","54","ug/m3 SC","50","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"06/19/2010","AQS","340171003","3","31","ug/m3 SC","29","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"06/25/2010","AQS","340171003","3","25","ug/m3 SC","23","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"07/01/2010","AQS","340171003","3","21","ug/m3 SC","19","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"07/07/2010","AQS","340171003","3","55","ug/m3 SC","51","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"07/13/2010","AQS","340171003","3","22","ug/m3 SC","20","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"07/19/2010","AQS","340171003","3","40","ug/m3 SC","37","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"07/25/2010","AQS","340171003","3","34","ug/m3 SC","31","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"07/31/2010","AQS","340171003","3","42","ug/m3 SC","39","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"08/06/2010","AQS","340171003","3","58","ug/m3 SC","52","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"08/13/2010","AQS","340171003","3","47","ug/m3 SC","44","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"08/18/2010","AQS","340171003","3","33","ug/m3 SC","31","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"08/24/2010","AQS","340171003","3","15","ug/m3 SC","14","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"08/30/2010","AQS","340171003","3","35","ug/m3 SC","32","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"09/05/2010","AQS","340171003","3","21","ug/m3 SC","19","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"09/17/2010","AQS","340171003","3","15","ug/m3 SC","14","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"09/23/2010","AQS","340171003","3","27","ug/m3 SC","25","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"09/29/2010","AQS","340171003","3","25","ug/m3 SC","23","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"10/05/2010","AQS","340171003","3","7","ug/m3 SC","6","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"10/18/2010","AQS","340171003","3","16","ug/m3 SC","15","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"10/23/2010","AQS","340171003","3","25","ug/m3 SC","23","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"10/29/2010","AQS","340171003","3","16","ug/m3 SC","15","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"11/04/2010","AQS","340171003","3","13","ug/m3 SC","12","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"11/10/2010","AQS","340171003","3","20","ug/m3 SC","19","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"11/16/2010","AQS","340171003","3","21","ug/m3 SC","19","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"11/22/2010","AQS","340171003","3","33","ug/m3 SC","31","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"11/28/2010","AQS","340171003","3","15","ug/m3 SC","14","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"12/05/2010","AQS","340171003","3","13","ug/m3 SC","12","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"12/10/2010","AQS","340171003","3","33","ug/m3 SC","31","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"12/16/2010","AQS","340171003","3","31","ug/m3 SC","29","Jersey City Firehouse","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.725413","-74.052293"
"01/02/2010","AQS","340210008","2","4","ug/m3 SC","4","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"01/08/2010","AQS","340210008","2","16","ug/m3 SC","15","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"01/14/2010","AQS","340210008","2","33","ug/m3 SC","31","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"01/20/2010","AQS","340210008","2","16","ug/m3 SC","15","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"01/26/2010","AQS","340210008","2","4","ug/m3 SC","4","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"02/01/2010","AQS","340210008","2","25","ug/m3 SC","23","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"02/13/2010","AQS","340210008","2","11","ug/m3 SC","10","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"02/19/2010","AQS","340210008","2","11","ug/m3 SC","10","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"02/25/2010","AQS","340210008","2","11","ug/m3 SC","10","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"03/03/2010","AQS","340210008","2","44","ug/m3 SC","41","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"03/09/2010","AQS","340210008","2","24","ug/m3 SC","22","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"03/15/2010","AQS","340210008","2","8","ug/m3 SC","7","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"03/21/2010","AQS","340210008","2","31","ug/m3 SC","29","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"03/27/2010","AQS","340210008","2","14","ug/m3 SC","13","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"04/02/2010","AQS","340210008","2","11","ug/m3 SC","10","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"04/08/2010","AQS","340210008","2","66","ug/m3 SC","56","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"04/14/2010","AQS","340210008","2","17","ug/m3 SC","16","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"04/20/2010","AQS","340210008","2","13","ug/m3 SC","12","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"04/26/2010","AQS","340210008","2","10","ug/m3 SC","9","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"05/02/2010","AQS","340210008","2","36","ug/m3 SC","33","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"05/08/2010","AQS","340210008","2","50","ug/m3 SC","46","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"05/14/2010","AQS","340210008","2","27","ug/m3 SC","25","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"05/20/2010","AQS","340210008","2","22","ug/m3 SC","20","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"05/26/2010","AQS","340210008","2","26","ug/m3 SC","24","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"06/01/2010","AQS","340210008","2","20","ug/m3 SC","19","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"06/07/2010","AQS","340210008","2","15","ug/m3 SC","14","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"06/13/2010","AQS","340210008","2","31","ug/m3 SC","29","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"06/19/2010","AQS","340210008","2","25","ug/m3 SC","23","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"06/25/2010","AQS","340210008","2","21","ug/m3 SC","19","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"07/01/2010","AQS","340210008","2","17","ug/m3 SC","16","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"07/07/2010","AQS","340210008","2","53","ug/m3 SC","49","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"07/13/2010","AQS","340210008","2","19","ug/m3 SC","18","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"07/19/2010","AQS","340210008","2","30","ug/m3 SC","28","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"07/25/2010","AQS","340210008","2","24","ug/m3 SC","22","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"07/31/2010","AQS","340210008","2","21","ug/m3 SC","19","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"08/06/2010","AQS","340210008","2","28","ug/m3 SC","26","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"08/12/2010","AQS","340210008","2","23","ug/m3 SC","21","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"08/18/2010","AQS","340210008","2","26","ug/m3 SC","24","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"08/24/2010","AQS","340210008","2","17","ug/m3 SC","16","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"08/30/2010","AQS","340210008","2","30","ug/m3 SC","28","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"09/11/2010","AQS","340210008","2","16","ug/m3 SC","15","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"09/17/2010","AQS","340210008","2","16","ug/m3 SC","15","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"09/23/2010","AQS","340210008","2","24","ug/m3 SC","22","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"09/29/2010","AQS","340210008","2","21","ug/m3 SC","19","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"10/05/2010","AQS","340210008","2","9","ug/m3 SC","8","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"10/11/2010","AQS","340210008","2","32","ug/m3 SC","30","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"10/17/2010","AQS","340210008","2","17","ug/m3 SC","16","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"10/23/2010","AQS","340210008","2","15","ug/m3 SC","14","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"10/29/2010","AQS","340210008","2","8","ug/m3 SC","7","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"11/04/2010","AQS","340210008","2","4","ug/m3 SC","4","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"11/10/2010","AQS","340210008","2","3","ug/m3 SC","3","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"11/16/2010","AQS","340210008","2","10","ug/m3 SC","9","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"11/22/2010","AQS","340210008","2","25","ug/m3 SC","23","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"11/28/2010","AQS","340210008","2","17","ug/m3 SC","16","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"12/04/2010","AQS","340210008","2","11","ug/m3 SC","10","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"12/10/2010","AQS","340210008","2","19","ug/m3 SC","18","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"12/16/2010","AQS","340210008","2","18","ug/m3 SC","17","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"12/22/2010","AQS","340210008","2","11","ug/m3 SC","10","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
"12/28/2010","AQS","340210008","2","12","ug/m3 SC","11","Trenton","1","100.0000","81102","PM10 Total 0-10um STP","45940","Trenton, NJ","34","New Jersey","021","Mercer","40.222411","-74.763167"
